,Date,Open,High,Low,Close,Adj Close,Volume,SMA50,SMA200,Prev. Day Close,Change in Price,Percent change in Price,Previous Day Volume,Change in Volume,Percentage change in Volume
13,2012-06-07,27,27.3500003814697,26.1499996185303,26.3099994659424,26.3099994659424,26159500,,,26.8099994659424,-0.5,-0.0186497579246566,61489200,-35329700,-0.574567566336853
14,2012-06-08,26.5499992370605,27.7600002288818,26.4400005340576,27.1000003814697,27.1000003814697,38034000,,,26.3099994659424,0.790000915527344,0.0300266412604828,26159500,11874500,0.453926871690973
15,2012-06-11,27.1800003051758,28.0699996948242,26.8400001525879,27.0100002288818,27.0100002288818,28219600,,,27.1000003814697,-0.0900001525878871,-0.00332103879413326,38034000,-9814400,-0.25804280380712
16,2012-06-12,27.4799995422363,27.7700004577637,26.9599990844727,27.3999996185303,27.3999996185303,15816800,,,27.0100002288818,0.389999389648438,0.0144390739112772,28219600,-12402800,-0.439510127712654
17,2012-06-13,27.6599998474121,28.1000003814697,27.1000003814697,27.2700004577637,27.2700004577637,17102800,,,27.3999996185303,-0.129999160766605,-0.00474449498454332,15816800,1286000,0.0813059531637246
18,2012-06-14,27.6499996185303,28.3199996948242,27.3799991607666,28.2900009155273,28.2900009155273,16855000,,,27.2700004577637,1.02000045776367,0.0374037565325116,17102800,-247800,-0.0144888556259793
19,2012-06-15,28.5100002288818,30.1000003814697,28.3500003814697,30.0100002288818,30.0100002288818,43563800,,,28.2900009155273,1.7199993133545,0.0607988426189994,16855000,26708800,1.58462177395432
20,2012-06-18,29.9599990844727,32.0800018310547,29.4099998474121,31.4099998474121,31.4099998474121,42978900,,,30.0100002288818,1.39999961853027,0.0466511032273469,43563800,-584900,-0.0134262851266418
21,2012-06-19,31.5400009155273,32.1800003051758,30.7000007629395,31.9099998474121,31.9099998474121,30849000,,,31.4099998474121,0.5,0.0159184973711866,42978900,-12129900,-0.282229186880074
22,2012-06-20,31.9200000762939,31.9300003051758,31.1499996185303,31.6000003814697,31.6000003814697,15553600,,,31.9099998474121,-0.309999465942383,-0.00971480624960031,30849000,-15295400,-0.495815099354922
23,2012-06-21,31.6700000762939,32.5,31.5100002288818,31.8400001525879,31.8400001525879,21875300,,,31.6000003814697,0.239999771118164,0.00759492937408002,15553600,6321700,0.40644609608065
24,2012-06-22,32.4099998474121,33.4500007629395,32.060001373291,33.0499992370606,33.0499992370606,74834000,,,31.8400001525879,1.20999908447266,0.0380024836266941,21875300,52958700,2.42093594144995
25,2012-06-25,32.8600006103516,33.0200004577637,31.5499992370605,32.060001373291,32.060001373291,24352900,,,33.0499992370606,-0.989997863769531,-0.0299545502760376,74834000,-50481100,-0.674574391319454
26,2012-06-26,32.689998626709,33.439998626709,32.5,33.0999984741211,33.0999984741211,24858700,,,32.060001373291,1.03999710083008,0.0324390847249463,24352900,505800,0.020769600335073
27,2012-06-27,32.4599990844727,32.9000015258789,31.8999996185303,32.2299995422363,32.2299995422363,28568000,,,33.0999984741211,-0.869998931884766,-0.0262839568577311,24858700,3709300,0.149215365244361
28,2012-06-28,31.9599990844727,32.189998626709,30.8999996185303,31.3600006103516,31.3600006103516,17713300,,,32.2299995422363,-0.869998931884769,-0.0269934515743528,28568000,-10854700,-0.379960095211425
29,2012-06-29,31.9200000762939,31.9899997711182,30.7600002288818,31.1000003814697,31.1000003814697,19526900,,,31.3600006103516,-0.260000228881832,-0.00829082346369625,17713300,1813600,0.102386342465831
30,2012-07-02,31.25,31.7299995422363,30.5499992370605,30.7700004577637,30.7700004577637,14122000,,,31.1000003814697,-0.329999923706055,-0.0106109298925501,19526900,-5404900,-0.276792527231665
31,2012-07-03,30.9099998474121,31.4400005340576,30.7999992370605,31.2000007629395,31.2000007629395,8763600,,,30.7700004577637,0.430000305175781,0.0139746603437989,14122000,-5358400,-0.379436340461691
32,2012-07-05,31.3199996948242,31.6299991607666,31.0200004577637,31.4699993133545,31.4699993133545,10032100,,,31.2000007629395,0.269998550415036,0.00865379948117662,8763600,1268500,0.144746451230088
33,2012-07-06,31.4400005340576,31.8999996185303,31.2600002288818,31.7299995422363,31.7299995422363,10945600,,,31.4699993133545,0.26000022888184,0.00826184412312681,10032100,913500,0.0910577047676957
34,2012-07-09,32.0999984741211,32.8800010681152,31.9899997711182,32.1699981689453,32.1699981689453,17785200,,,31.7299995422363,0.439998626708984,0.0138669597559651,10945600,6839600,0.624872094722994
35,2012-07-10,32.4300003051758,32.4799995422363,31.1599998474121,31.4699993133545,31.4699993133545,14269500,,,32.1699981689453,-0.699998855590824,-0.0217593688353565,17785200,-3515700,-0.197675595438904
36,2012-07-11,31.4799995422363,31.5599994659424,30.5499992370605,30.9699993133545,30.9699993133545,13030300,,,31.4699993133545,-0.5,-0.0158881477886725,14269500,-1239200,-0.086842566312765
37,2012-07-12,30.7000007629395,31.3999996185303,30.6000003814697,30.8099994659424,30.8099994659424,11300700,,,30.9699993133545,-0.159999847412106,-0.00516628514560902,13030300,-1729600,-0.132736775055064
38,2012-07-13,31.0400009155273,31.0699996948242,30.5599994659424,30.7199993133545,30.7199993133545,8108300,,,30.8099994659424,-0.0900001525878942,-0.00292113450658704,11300700,-3192400,-0.282495774598034
39,2012-07-16,30.5,30.5,28.2099990844727,28.25,28.25,24672100,,,30.7199993133545,-2.46999931335449,-0.0804036252787526,8108300,16563800,2.0428203199191
40,2012-07-17,28.4799995422363,28.5900001525879,27.1499996185303,28.0900001525879,28.0900001525879,30438600,,,28.25,-0.159999847412109,-0.00566371141281807,24672100,5766500,0.233725544238229
41,2012-07-18,28.3099994659424,29.2900009155273,28.1499996185303,29.1100006103516,29.1100006103516,16841800,,,28.0900001525879,1.02000045776367,0.0363118708516523,30438600,-13596800,-0.446695971562424
42,2012-07-19,29.4099998474121,29.5,28.6299991607666,29,29,13685100,,,29.1100006103516,-0.110000610351559,-0.00377879106991297,16841800,-3156700,-0.187432459713332
43,2012-07-20,29,29.4699993133545,28.7199993133545,28.7600002288818,28.7600002288818,11869100,,,29,-0.239999771118161,-0.00827585417648824,13685100,-1816000,-0.132699066868346
44,2012-07-23,28.1200008392334,29,28.0100002288818,28.75,28.75,12390700,,,28.7600002288818,-0.0100002288818395,-0.000347713101608305,11869100,521600,0.0439460447717182
45,2012-07-24,28.8199996948242,29.4500007629395,28.1000003814697,28.4500007629395,28.4500007629395,11539800,,,28.75,-0.299999237060547,-0.0104347560716712,12390700,-850900,-0.0686724720960075
46,2012-07-25,28.3899993896484,29.4899997711182,28.0799999237061,29.3400001525879,29.3400001525879,17230200,,,28.4500007629395,0.889999389648438,0.0312829302559388,11539800,5690400,0.493110799147299
47,2012-07-26,27.75,28.2299995422363,26.7299995422363,26.8500003814697,26.8500003814697,64597400,,,29.3400001525879,-2.48999977111816,-0.0848670674222385,17230200,47367200,2.74908010353914
48,2012-07-27,23.1900005340576,24.5400009155273,22.2800006866455,23.7099990844727,23.7099990844727,123102300,,,26.8500003814697,-3.14000129699707,-0.116946042919393,64597400,58504900,0.905685058531768
49,2012-07-30,24,24.0400009155273,23.0300006866455,23.1499996185303,23.1499996185303,29285900,29.8389999008179,,23.7099990844727,-0.559999465942379,-0.0236187046632623,123102300,-93816400,-0.7621011142765
50,2012-07-31,23.3700008392334,23.3700008392334,21.6100006103516,21.7099990844727,21.7099990844727,56179400,29.5085998916626,,23.1499996185303,-1.44000053405762,-0.0622030478525356,29285900,26893500,0.918308810724615
51,2012-08-01,21.5,21.5799999237061,20.8400001525879,20.8799991607666,20.8799991607666,44604400,29.245599899292,,21.7099990844727,-0.829999923706055,-0.038231227946006,56179400,-11575000,-0.206036376322994
52,2012-08-02,20.7700004577637,20.8400001525879,19.8199996948242,20.0400009155273,20.0400009155273,56374500,29.0263999176025,,20.8799991607666,-0.839998245239258,-0.0402298026341692,44604400,11770100,0.263877554680704
53,2012-08-03,20.3600006103516,22.1599998474121,19.8999996185303,21.0900001525879,21.0900001525879,80647000,28.8081999206543,,20.0400009155273,1.04999923706055,0.0523951691163342,56374500,24272500,0.430558142422549
54,2012-08-06,21.3899993896484,22.1499996185303,21.2999992370605,21.9200000762939,21.9200000762939,27778900,28.5859999465942,,21.0900001525879,0.829999923706055,0.0393551407160235,80647000,-52868100,-0.655549493471549
55,2012-08-07,22.2000007629395,22.4500007629395,20.5,20.7199993133545,20.7199993133545,36782900,28.3621999359131,,21.9200000762939,-1.20000076293946,-0.0547445601625355,27778900,9004000,0.324130905111433
56,2012-08-08,20.7099990844727,21.1499996185303,20.2199993133545,20.7199993133545,20.7199993133545,29537400,28.1997999191284,,20.7199993133545,0,0,36782900,-7245500,-0.196980118478967
57,2012-08-09,20.75,21.1700000762939,20.6100006103516,21.0100002288818,21.0100002288818,15610700,28.0561999130249,,20.7199993133545,0.290000915527351,0.0139961836456453,29537400,-13926700,-0.471493767223926
58,2012-08-10,21.4099998474121,21.8199996948242,21.1299991607666,21.8099994659424,21.8099994659424,25794700,27.9003998947144,,21.0100002288818,0.799999237060543,0.0380770694119654,15610700,10184000,0.652373051817023
59,2012-08-13,22.1499996185303,22.4500007629395,21.3999996185303,21.6000003814697,21.6000003814697,24973100,27.7779999160767,,21.8099994659424,-0.209999084472656,-0.00962856898738496,25794700,-821600,-0.0318515043788065
60,2012-08-14,21.4099998474121,21.6000003814697,20.25,20.3799991607666,20.3799991607666,39308800,27.6475999069214,,21.6000003814697,-1.22000122070313,-0.0564815369980152,24973100,14335700,0.574045673144303
61,2012-08-15,20.6399993896484,21.4099998474121,20.3999996185303,21.2000007629395,21.2000007629395,47861100,27.5541999053955,,20.3799991607666,0.820001602172852,0.0402356052963648,39308800,8552300,0.217567058775643
62,2012-08-16,20.4400005340576,20.4799995422363,19.6900005340576,19.8700008392334,19.8700008392334,157565300,27.4153999328613,,21.2000007629395,-1.32999992370605,-0.0627358432001134,47861100,109704200,2.29213703822102
63,2012-08-17,20.0100002288818,20.0799999237061,19,19.0499992370605,19.0499992370605,129293400,27.2701999282837,,19.8700008392334,-0.820001602172852,-0.0412683224730296,157565300,-28271900,-0.179429734846441
64,2012-08-20,19.0499992370605,20.1299991607666,18.75,20.0100002288818,20.0100002288818,101186600,27.1283999252319,,19.0499992370605,0.960000991821293,0.0503937548697468,129293400,-28106800,-0.21738773982276
65,2012-08-21,19.5799999237061,19.9799995422363,19.0900001525879,19.1599998474121,19.1599998474121,70640600,26.9713999176025,,20.0100002288818,-0.85000038146973,-0.0424787791977566,101186600,-30546000,-0.301877916641136
66,2012-08-22,19.3600006103516,19.5300006866455,18.9599990844727,19.4400005340576,19.4400005340576,49892200,26.8121999359131,,19.1599998474121,0.280000686645508,0.0146138146594677,70640600,-20748400,-0.293717777029074
67,2012-08-23,19.5,19.7299995422363,19.3600006103516,19.4400005340576,19.4400005340576,32813700,26.655599937439,,19.4400005340576,0,0,49892200,-17078500,-0.342308016082674
68,2012-08-24,19.5200004577637,19.6800003051758,19.25,19.4099998474121,19.4099998474121,29622200,26.4779999160767,,19.4400005340576,-0.0300006866455078,-0.00154324515541804,32813700,-3191500,-0.0972612049235533
69,2012-08-27,19.4899997711182,19.5300006866455,19.1000003814697,19.1499996185303,19.1499996185303,20704000,26.2607999038696,,19.4099998474121,-0.260000228881832,-0.013395169032755,29622200,-8918200,-0.301064741984053
70,2012-08-28,19.1000003814697,19.3799991607666,18.9500007629395,19.3400001525879,19.3400001525879,25417000,26.0193999099731,,19.1499996185303,0.190000534057614,0.00992169910404384,20704000,4713000,0.227637171561051
71,2012-08-29,19.3199996948242,19.3799991607666,19.0699996948242,19.1000003814697,19.1000003814697,16124700,25.7631999206543,,19.3400001525879,-0.239999771118164,-0.0124095020281605,25417000,-9292300,-0.365593893850573
72,2012-08-30,19.2700004577637,19.4500007629395,19.0599994659424,19.0900001525879,19.0900001525879,30647500,25.5129999160767,,19.1000003814697,-0.0100002288818359,-0.000523572182309362,16124700,14522800,0.900655516071617
73,2012-08-31,18.6800003051758,18.7000007629395,18.0300006866455,18.0599994659424,18.0599994659424,58764200,25.2373999023438,,19.0900001525879,-1.03000068664551,-0.0539549857733175,30647500,28116700,0.917422301982217
74,2012-09-04,18.0799999237061,18.2700004577637,17.5499992370605,17.7299995422363,17.7299995422363,46622400,24.9309999084473,,18.0599994659424,-0.329999923706055,-0.0182724215650377,58764200,-12141800,-0.206618995919284
75,2012-09-05,18.2700004577637,18.75,18.1800003051758,18.5799999237061,18.5799999237061,60781800,24.6613998794556,,17.7299995422363,0.850000381469723,0.0479413651108596,46622400,14159400,0.303703799032225
76,2012-09-06,18.7399997711182,19.2600002288818,18.7199993133545,18.9599990844727,18.9599990844727,46066500,24.3785998916626,,18.5799999237061,0.379999160766605,0.020452053946554,60781800,-14715300,-0.24210043137913
77,2012-09-07,19.1000003814697,19.4200000762939,18.7800006866455,18.9799995422363,18.9799995422363,36371700,24.1135998916626,,18.9599990844727,0.0200004577636719,0.00105487651526581,46066500,-9694800,-0.210452280941682
78,2012-09-10,19.0599994659424,19.2000007629395,18.5499992370605,18.8099994659424,18.8099994659424,24797800,23.8625998687744,,18.9799995422363,-0.170000076293945,-0.00895680086375361,36371700,-11573900,-0.318211686558506
79,2012-09-11,18.9200000762939,19.5799999237061,18.8500003814697,19.4300003051758,19.4300003051758,50508200,23.6291998672485,,18.8099994659424,0.620000839233398,0.0329612364081127,24797800,25710400,1.03680165175943
80,2012-09-12,20.7600002288818,21.1599998474121,20.2800006866455,20.9300003051758,20.9300003051758,121584000,23.4323998641968,,19.4300003051758,1.5,0.0772002046546767,50508200,71075800,1.40721308619195
81,2012-09-13,20.9599990844727,21.4799995422363,20.6100006103516,20.7099990844727,20.7099990844727,65041600,23.2225998306274,,20.9300003051758,-0.220001220703125,-0.0105112860724002,121584000,-56542400,-0.465048032635873
82,2012-09-14,21.1299991607666,22.0799999237061,20.8999996185303,22,22,72819800,23.0331998443604,,20.7099990844727,1.29000091552734,0.0622887963570469,65041600,7778200,0.119588079014046
83,2012-09-17,22.6700000762939,22.75,21.5,21.5200004577637,21.5200004577637,50667600,22.8289998626709,,22,-0.479999542236328,-0.0218181610107422,72819800,-22152200,-0.304205724267301
84,2012-09-18,21.6000003814697,21.9799995422363,21.3700008392334,21.8700008392334,21.8700008392334,36760500,22.6229999160767,,21.5200004577637,0.350000381469727,0.0162639579007751,50667600,-13907100,-0.274477180683514
85,2012-09-19,21.9899997711182,23.3700008392334,21.7700004577637,23.2900009155273,23.2900009155273,78782800,22.4593999481201,,21.8700008392334,1.42000007629395,0.0649291276544697,36760500,42022300,1.14313733491111
86,2012-09-20,23.0200004577637,23.2399997711182,22.5400009155273,22.5900001525879,22.5900001525879,57248900,22.2917999649048,,23.2900009155273,-0.700000762939453,-0.0300558495243667,78782800,-21533900,-0.273332504049107
87,2012-09-21,22.9699993133545,23.2399997711182,22.6000003814697,22.8600006103516,22.8600006103516,51218100,22.132799987793,,22.5900001525879,0.270000457763668,0.0119522114183226,57248900,-6030800,-0.105343508783575
88,2012-09-24,21.7800006866455,21.9799995422363,20.3600006103516,20.7900009155273,20.7900009155273,79106500,21.9342000198364,,22.8600006103516,-2.06999969482422,-0.0905511653349156,51218100,27888400,0.54450282224448
89,2012-09-25,21.2000007629395,21.2099990844727,20.2199993133545,20.2800006866455,20.2800006866455,46291700,21.7748000335693,,20.7900009155273,-0.510000228881836,-0.024531034459981,79106500,-32814800,-0.414817998520981
90,2012-09-26,20.1499996185303,20.7800006866455,19.7999992370605,20.6200008392334,20.6200008392334,38271900,21.6254000473022,,20.2800006866455,0.340000152587891,0.0167652929524693,46291700,-8019800,-0.173244879751662
91,2012-09-27,20.9899997711182,21,20.1599998474121,20.3199996948242,20.3199996948242,30215900,21.4496000289917,,20.6200008392334,-0.30000114440918,-0.0145490364791049,38271900,-8056000,-0.210493861031201
92,2012-09-28,20.5699996948242,21.9500007629395,20.5,21.6599998474121,21.6599998474121,65486000,21.3028000259399,,20.3199996948242,1.34000015258789,0.0659448903894033,30215900,35270100,1.16726955013751
93,2012-10-01,22.0799999237061,22.5900001525879,21.7299995422363,21.9899997711182,21.9899997711182,51262700,21.1674000167847,,21.6599998474121,0.329999923706055,0.0152354536486981,65486000,-14223300,-0.217196041902086
94,2012-10-02,22.0799999237061,22.4899997711182,21.8199996948242,22.2700004577637,22.2700004577637,29341400,21.0378000259399,,21.9899997711182,0.280000686645508,0.0127330918399218,51262700,-21921300,-0.427626714940883
95,2012-10-03,22.2999992370605,22.4899997711182,21.7999992370605,21.8299999237061,21.8299999237061,32000100,20.9054000091553,,22.2700004577637,-0.440000534057621,-0.0197575449040563,29341400,2658700,0.0906125815400765
96,2012-10-04,22.3199996948242,22.3999996185303,21.4099998474121,21.9500007629395,21.9500007629395,46892100,20.7576000213623,,21.8299999237061,0.120000839233402,0.00549706090942714,32000100,14892000,0.46537354570767
97,2012-10-05,21.4899997711182,21.6299991607666,20.8799991607666,20.9099998474121,20.9099998474121,40529300,20.6388000106812,,21.9500007629395,-1.04000091552734,-0.0473804500856004,46892100,-6362800,-0.135690233536139
98,2012-10-08,20.3999996185303,20.75,20.1599998474121,20.3999996185303,20.3999996185303,32236700,20.5726000213623,,20.9099998474121,-0.510000228881832,-0.0243902550264701,40529300,-8292600,-0.204607530848053
99,2012-10-09,20.3899993896484,20.5499992370605,19.9699993133545,20.2299995422363,20.2299995422363,27161800,20.5142000198364,,20.3999996185303,-0.170000076293949,-0.00833333722906204,32236700,-5074900,-0.157426163347985
100,2012-10-10,19.9300003051758,19.9400005340576,19.4500007629395,19.6399993896484,19.6399993896484,39321800,20.4728000259399,,20.2299995422363,-0.590000152587887,-0.029164615221868,27161800,12160000,0.447687561207284
101,2012-10-11,19.8799991607666,19.9599990844727,19.6100006103516,19.75,19.75,21817300,20.4502000427246,,19.6399993896484,0.110000610351559,0.00560084591497168,39321800,-17504500,-0.445160191039067
102,2012-10-12,19.75,19.7999992370605,19.4799995422363,19.5200004577637,19.5200004577637,18809400,20.4398000335693,,19.75,-0.229999542236328,-0.0116455464423457,21817300,-3007900,-0.137867655484409
103,2012-10-15,19.6800003051758,19.8799991607666,19.4899997711182,19.5200004577637,19.5200004577637,20189700,20.4084000396729,,19.5200004577637,0,0,18809400,1380300,0.0733835210054548
104,2012-10-16,19.6800003051758,19.6900005340576,19.2999992370605,19.4799995422363,19.4799995422363,21834700,20.3596000289917,,19.5200004577637,-0.0400009155273438,-0.00204922718182798,20189700,1645000,0.0814771888636285
105,2012-10-17,19.5,20.4799995422363,19.3700008392334,19.8799991607666,19.8799991607666,44074500,20.3428000259399,,19.4799995422363,0.399999618530273,0.0205338618033846,21834700,22239800,1.01855303713813
106,2012-10-18,19.7000007629395,19.7900009155273,18.8899993896484,18.9799995422363,18.9799995422363,52157400,20.3080000305176,,19.8799991607666,-0.899999618530273,-0.0452716125011933,44074500,8082900,0.183391757138481
107,2012-10-19,19,19.0599994659424,18.7999992370605,19,19,34835000,20.2678000259399,,18.9799995422363,0.0200004577636719,0.00105376492339548,52157400,-17322400,-0.332117781944652
108,2012-10-22,19.2000007629395,19.4300003051758,19.0499992370605,19.3199996948242,19.3199996948242,32447300,20.2180000305176,,19,0.319999694824219,0.0168420892012746,34835000,-2387700,-0.0685431319075642
109,2012-10-23,19.25,19.7999992370605,19.1000003814697,19.5,19.5,78381200,20.1760000228882,,19.3199996948242,0.180000305175781,0.00931678612934994,32447300,45933900,1.41564629414466
110,2012-10-24,24.1299991607666,24.25,22.8500003814697,23.2299995422363,23.2299995422363,228949900,20.2330000305176,,19.5,3.72999954223633,0.191282027806991,78381200,150568700,1.92097977576256
111,2012-10-25,23.2900009155273,23.3099994659424,22.4699993133545,22.5599994659424,22.5599994659424,76142000,20.2602000045776,,23.2299995422363,-0.670000076293945,-0.0288420184888839,228949900,-152807900,-0.667429424516019
112,2012-10-26,22.3999996185303,22.8799991607666,21.8799991607666,21.9400005340576,21.9400005340576,73175800,20.3015999984741,,22.5599994659424,-0.619998931884766,-0.0274822228085929,76142000,-2966200,-0.0389561608573454
113,2012-10-31,20.8199996948242,21.5,20.7299995422363,21.1100006103516,21.1100006103516,99378200,20.3428000259399,,21.9400005340576,-0.829999923706058,-0.0378304422744951,73175800,26202400,0.358074664028272
114,2012-11-01,21.0799999237061,21.4400005340576,21.0100002288818,21.2099990844727,21.2099990844727,37713900,20.3668000030518,,21.1100006103516,0.0999984741210973,0.00473701900662493,99378200,-61664300,-0.620501276940013
115,2012-11-02,21.2600002288818,21.6900005340576,21.0699996948242,21.1800003051758,21.1800003051758,38344400,20.407200012207,,21.2099990844727,-0.029998779296875,-0.00141436966486419,37713900,630500,0.0167179740095826
116,2012-11-05,21.1000003814697,21.4799995422363,20.9200000762939,21.25,21.25,31806700,20.4434000015259,,21.1800003051758,0.0699996948242188,0.00330499026513764,38344400,-6537700,-0.170499473195564
117,2012-11-06,21.2399997711182,21.3700008392334,20.9899997711182,21.1700000762939,21.1700000762939,29062700,20.4779999923706,,21.25,-0.0799999237060547,-0.00376470229204962,31806700,-2744000,-0.0862711315540437
118,2012-11-07,20.8500003814697,20.9500007629395,20.3700008392334,20.4699993133545,20.4699993133545,33396800,20.4991999816895,,21.1700000762939,-0.700000762939457,-0.0330656948708902,29062700,4334100,0.14912929631452
119,2012-11-08,20.5200004577637,20.7299995422363,19.9799995422363,19.9899997711182,19.9899997711182,34254600,20.5159999847412,,20.4699993133545,-0.479999542236325,-0.0234489281063716,33396800,857800,0.0256850955780195
120,2012-11-09,19.9599990844727,20,19.1299991607666,19.2099990844727,19.2099990844727,42295500,20.5133999633789,,19.9899997711182,-0.780000686645508,-0.0390195445510942,34254600,8040900,0.234739275892873
121,2012-11-12,19.1499996185303,20.1700000762939,18.8700008392334,20.0699996948242,20.0699996948242,67349200,20.532799949646,,19.2099990844727,0.860000610351563,0.0447683837240105,42295500,25053700,0.59234906786774
122,2012-11-13,19.6100006103516,20.1100006103516,19.5599994659424,19.8600006103516,19.8600006103516,71775100,20.5481999588013,,20.0699996948242,-0.20999908447266,-0.0104633327187751,67349200,4425900,0.0657157026364084
123,2012-11-14,20.1000003814697,22.5,19.9300003051758,22.3600006103516,22.3600006103516,229751000,20.6341999816895,,19.8600006103516,2.5,0.125881164308572,71775100,157975900,2.20098474261966
124,2012-11-15,22.3400001525879,22.5,21.6499996185303,22.1700000762939,22.1700000762939,78857700,20.7229999923706,,22.3600006103516,-0.190000534057614,-0.00849734028941185,229751000,-150893300,-0.656768849754735
125,2012-11-16,22.25,23.9300003051758,22.1800003051758,23.5599994659424,23.5599994659424,107182200,20.8225999832153,,22.1700000762939,1.38999938964844,0.0626973109997751,78857700,28324500,0.359184962280158
126,2012-11-19,23.9599990844727,24.1200008392334,22.8199996948242,22.9200000762939,22.9200000762939,85021300,20.9018000030518,,23.5599994659424,-0.639999389648438,-0.027164660617824,107182200,-22160900,-0.20675914470873
127,2012-11-20,22.7299995422363,23.8999996185303,22.7000007629395,23.1000003814697,23.1000003814697,46655300,20.9842000198364,,22.9200000762939,0.180000305175781,0.00785341643004411,85021300,-38366000,-0.451251627533336
128,2012-11-21,23.2199993133545,24.5300006866455,23.0499992370605,24.3199996948242,24.3199996948242,89862400,21.0944000244141,,23.1000003814697,1.21999931335449,0.05281382221678,46655300,43207100,0.9260919981224
129,2012-11-23,24.5799999237061,24.6800003051758,23.8799991607666,24,24,29520900,21.1858000183105,,24.3199996948242,-0.319999694824219,-0.0131578823536055,89862400,-60341500,-0.671487741257745
130,2012-11-26,24.9400005340576,26.0900001525879,24.8099994659424,25.9400005340576,25.9400005340576,123865000,21.2860000228882,,24,1.94000053405762,0.0808333555857341,29520900,94344100,3.1958409127093
131,2012-11-27,26.0400009155273,26.5,25.4599990844727,26.1499996185303,26.1499996185303,85760600,21.3948000335693,,25.9400005340576,0.20999908447266,0.0080955697821572,123865000,-38104400,-0.307628466475598
132,2012-11-28,25.9400005340576,26.4899997711182,25.75,26.3600006103516,26.3600006103516,49205600,21.4820000457764,,26.1499996185303,0.210000991821282,0.00803063077953059,85760600,-36555000,-0.426244685788113
133,2012-11-29,26.5,27.5200004577637,26.1599998474121,27.3199996948242,27.3199996948242,88759700,21.5980000305176,,26.3600006103516,0.95999908447266,0.0364187808135206,49205600,39554100,0.803853626416506
134,2012-11-30,27.2600002288818,28,26.7600002288818,28,28,127049600,21.7206000137329,,27.3199996948242,0.680000305175781,0.0248902017852002,88759700,38289900,0.431388344034511
135,2012-12-03,28,28.8799991607666,26.9799995422363,27.0400009155273,27.0400009155273,123526100,21.7956000137329,,28,-0.959999084472656,-0.0342856815883091,127049600,-3523500,-0.0277332632294789
136,2012-12-04,27.0599994659424,27.7600002288818,26.6800003051758,27.4599990844727,27.4599990844727,72869200,21.8929999923706,,27.0400009155273,0.419998168945313,0.0155324761362761,123526100,-50656900,-0.410090661002007
137,2012-12-05,27.75,27.8999996185303,27.2600002288818,27.7099990844727,27.7099990844727,58976300,21.989999961853,,27.4599990844727,0.25,0.00910415179661683,72869200,-13892900,-0.190655311160271
138,2012-12-06,27.6800003051758,27.75,26.8199996948242,26.9699993133545,26.9699993133545,46001500,22.1135999298096,,27.7099990844727,-0.739999771118168,-0.0267051532142716,58976300,-12974800,-0.220000237383491
